,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,throughput,goodThroughput,retransmissionsPerPacket,w
163,0.0,0.0,24.0,28.0,26.0,5.0,115.0,85.0,6.626086956521739,10.028,2.2672,0.7391304347826086,2.0
164,0.0,0.0,23.0,35.0,26.0,8.0,106.0,75.0,7.30188679245283,9.2432,2.2672,0.7075471698113207,2.0
165,0.0,0.0,30.0,35.0,33.0,7.0,116.0,82.0,7.706896551724138,10.1152,2.8776,0.7068965517241379,2.0
166,0.0,0.0,29.0,35.0,34.0,11.0,119.0,84.0,6.554621848739496,10.3768,2.9648,0.7058823529411765,2.0
167,0.0,0.0,31.0,35.0,36.0,5.0,113.0,78.0,6.265486725663717,9.8536,3.1392,0.6902654867256637,2.0
168,0.0,0.0,27.0,35.0,29.0,7.0,112.0,80.0,6.428571428571429,9.7664,2.5288,0.7142857142857143,2.0
169,0.0,0.0,26.0,35.0,27.0,8.0,115.0,85.0,6.3130434782608695,10.028,2.3544,0.7391304347826086,2.0
170,0.0,0.0,26.0,35.0,33.0,10.0,107.0,74.0,6.168224299065421,9.3304,2.8776,0.6915887850467289,2.0
171,0.0,0.0,26.0,28.0,31.0,7.0,106.0,74.0,6.113207547169812,9.2432,2.7032,0.6981132075471698,2.0
172,0.0,0.0,18.0,35.0,20.0,11.0,115.0,85.0,6.182608695652174,10.028,1.744,0.7391304347826086,2.0
173,0.0,0.0,31.0,35.0,33.0,10.0,104.0,67.0,6.288461538461538,9.0688,2.8776,0.6442307692307693,2.0
174,0.0,0.0,27.0,35.0,32.0,9.0,91.0,59.0,6.395604395604396,7.9352,2.7904,0.6483516483516484,2.0
175,0.0,0.0,33.0,35.0,37.0,12.0,107.0,70.0,6.4485981308411215,9.3304,3.2264,0.6542056074766355,2.0
176,0.0,0.0,32.0,35.0,37.0,5.0,105.0,70.0,6.571428571428571,9.156,3.2264,0.6666666666666666,2.0
177,0.0,0.0,25.0,35.0,30.0,10.0,106.0,71.0,6.735849056603773,9.2432,2.616,0.6698113207547169,2.0
178,0.0,0.0,28.0,35.0,33.0,10.0,108.0,78.0,6.833333333333333,9.4176,2.8776,0.7222222222222222,2.0
179,0.0,0.0,27.0,35.0,31.0,8.0,112.0,80.0,6.589285714285714,9.7664,2.7032,0.7142857142857143,2.0
180,0.0,0.0,25.0,28.0,26.0,6.0,112.0,78.0,6.267857142857143,9.7664,2.2672,0.6964285714285714,2.0
181,0.0,0.0,28.0,35.0,32.0,8.0,109.0,78.0,6.440366972477064,9.5048,2.7904,0.7155963302752294,2.0
182,0.0,0.0,31.0,35.0,35.0,6.0,109.0,72.0,6.302752293577981,9.5048,3.052,0.6605504587155964,2.0
183,0.0,0.0,24.0,35.0,26.0,10.0,114.0,80.0,6.131578947368421,9.9408,2.2672,0.7017543859649122,2.0
184,0.0,0.0,28.0,35.0,32.0,4.0,114.0,80.0,6.2105263157894735,9.9408,2.7904,0.7017543859649122,2.0
185,0.0,0.0,22.0,35.0,31.0,7.0,119.0,85.0,6.277310924369748,10.3768,2.7032,0.7142857142857143,2.0
186,0.0,0.0,26.0,35.0,28.0,9.0,111.0,78.0,6.081081081081081,9.6792,2.4416,0.7027027027027027,2.0
187,0.0,0.0,25.0,35.0,27.0,7.0,118.0,83.0,6.0,10.2896,2.3544,0.7033898305084746,2.0
188,0.0,0.0,30.0,28.0,32.0,6.0,99.0,66.0,6.0,8.6328,2.7904,0.6666666666666666,2.0
189,0.0,0.0,27.0,35.0,31.0,7.0,118.0,82.0,6.101694915254237,10.2896,2.7032,0.6949152542372882,2.0
190,0.0,0.0,30.0,35.0,36.0,4.0,122.0,86.0,6.147540983606557,10.6384,3.1392,0.7049180327868853,2.0
191,0.0,0.0,26.0,35.0,30.0,10.0,119.0,85.0,6.126050420168068,10.3768,2.616,0.7142857142857143,2.0
192,0.0,0.0,26.0,35.0,29.0,10.0,113.0,79.0,6.265486725663717,9.8536,2.5288,0.6991150442477876,2.0
193,0.0,0.0,29.0,35.0,36.0,6.0,103.0,69.0,6.262135922330097,8.9816,3.1392,0.6699029126213593,2.0
194,0.0,0.0,29.0,35.0,34.0,12.0,95.0,61.0,6.157894736842105,8.284,2.9648,0.6421052631578947,2.0
195,0.0,0.0,26.0,35.0,29.0,9.0,100.0,67.0,6.3,8.72,2.5288,0.67,2.0
196,0.0,0.0,16.0,35.0,17.0,4.0,112.0,88.0,6.214285714285714,9.7664,1.4824,0.7857142857142857,2.0
197,0.0,0.0,30.0,28.0,35.0,7.0,116.0,82.0,6.4655172413793105,10.1152,3.052,0.7068965517241379,2.0
198,0.0,0.0,27.0,35.0,29.0,7.0,129.0,95.0,6.558139534883721,11.2488,2.5288,0.7364341085271318,2.0
199,0.0,0.0,29.0,35.0,33.0,4.0,115.0,79.0,6.730434782608696,10.028,2.8776,0.6869565217391305,2.0
200,0.0,0.0,22.0,35.0,25.0,5.0,107.0,75.0,6.140186915887851,9.3304,2.18,0.7009345794392523,2.0
201,0.0,0.0,28.0,35.0,31.0,4.0,108.0,76.0,6.111111111111111,9.4176,2.7032,0.7037037037037037,2.0
202,0.0,0.0,25.0,35.0,26.0,6.0,119.0,82.0,6.0,10.3768,2.2672,0.6890756302521008,2.0
203,0.0,0.0,29.0,35.0,33.0,7.0,115.0,80.0,6.0,10.028,2.8776,0.6956521739130435,2.0
204,0.0,0.0,22.0,35.0,27.0,7.0,118.0,85.0,6.1525423728813555,10.2896,2.3544,0.7203389830508474,2.0
205,0.0,0.0,31.0,34.0,34.0,7.0,115.0,82.0,6.0,10.028,2.9648,0.7130434782608696,2.0
206,0.0,0.0,27.0,29.0,29.0,6.0,111.0,76.0,6.0,9.6792,2.5288,0.6846846846846847,2.0
207,0.0,0.0,24.0,35.0,26.0,11.0,117.0,85.0,6.0,10.2024,2.2672,0.7264957264957265,2.0
208,0.0,0.0,28.0,35.0,28.0,12.0,105.0,67.0,6.0,9.156,2.4416,0.638095238095238,2.0
209,0.0,0.0,24.0,35.0,27.0,10.0,119.0,88.0,6.025210084033613,10.3768,2.3544,0.7394957983193278,2.0
210,0.0,0.0,29.0,35.0,34.0,4.0,104.0,70.0,6.144230769230769,9.0688,2.9648,0.6730769230769231,2.0
211,0.0,0.0,29.0,35.0,34.0,4.0,111.0,76.0,6.162162162162162,9.6792,2.9648,0.6846846846846847,2.0
